estudios,trabajo_gov,estado_civil_Never-married,estado_civil_married,posicion_familiar_No-en-familia,posicion_familiar_spouse,sexo_Mujer,pais_origen,trabajo_1,edad,ganancias_inversiones,horas_trabajo_semana,salario
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2523308809302059,0.14537504329139947,-0.7,3.14032729661069,0.0,0.0
3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.14288577280125545,-0.7,-0.3184317054925986,-4.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.11862487472579315,2.25,3.1405254575850905,2.0,1.0
7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24083751258850297,0.44623147406256025,1.55,-0.3184317054925986,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.14288577280125545,-0.05,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.47715311411012995,-0.5,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,1.65,-0.3184317054925986,1.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.1444024411877658,0.9,-0.3184317054925986,0.0,0.0
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2290489922307914,0.45344219268228825,-0.55,-0.3184317054925986,1.0,0.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2785780651405128,0.2,3.1405404517580267,8.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.2694237204190783,-0.85,-0.3184317054925986,0.8,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2290489922307914,0.04757416289302714,-0.55,-0.3184317054925986,-3.2,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25238405330148117,0.43860606057810464,-0.3,-0.3184317054925986,2.0,1.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.253103282392688,0.04757416289302714,0.0,3.1404376375386702,6.4,0.0
7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3472418436978346,0.44675630364361263,0.85,-0.3184317054925986,0.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.21102211855176167,0.5,-0.3184317054925986,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.253103282392688,0.11862487472579315,1.0,-0.3184317054925986,8.0,0.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.14288577280125545,-0.5,-0.3184317054925986,2.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.55,-0.3184317054925986,1.2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25238405330148117,0.04674752755157676,0.65,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.22893848831278824,-0.75,-0.3184317054925986,2.6,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.477830132304429,0.1,-0.3184317054925986,2.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24083751258850297,0.043602793421337036,1.05,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.22893848831278824,0.45,-0.3184317054925986,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.21767914714645367,-0.05,-0.3184317054925986,2.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253103282392688,0.46136378018444163,0.05,3.1401212890698966,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.22893848831278824,0.25,-0.3184317054925986,4.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.1154909498047485,0.1,-0.3184317054925986,4.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,0.5,-0.3184317054925986,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.27211164678320643,-0.45,-0.3184317054925986,1.6,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.27211164678320643,0.5,-0.3184317054925986,2.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.12016981187706592,-0.05,-0.3184317054925986,-2.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.27211164678320643,-0.95,3.1404200341999142,1.6,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.04499350170012614,-0.5,-0.3184317054925986,-2.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10676041668717418,0.2306425020394836,0.9,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.20795435016894642,0.35,-0.3184317054925986,4.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.31622778393234546,1.1,-0.3184317054925986,0.0,0.0
6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.4752394911753646,0.75,-0.3184317054925986,0.4,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.14288577280125545,-0.05,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.11766640967151648,-0.45,-0.3184317054925986,0.8,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.11985397288260906,-0.35,-0.3184317054925986,-0.8,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2389122204894431,0.21758656438800417,0.05,-0.3184317054925986,0.0,0.0
4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.44623147406256025,-0.35,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.47715311411012995,0.2,3.140518031342515,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.06615943907979688,-1.05,-0.3184317054925986,-4.8,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25238405330148117,0.04674752755157676,-0.7,-0.3184317054925986,-1.6,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.11766640967151648,1.2,3.140472099267488,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02280338101180015,0.04757416289302714,-0.2,-0.3184317054925986,0.0,0.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,0.45,3.140518031342515,3.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3247970677598368,0.44573423536314816,1.0,-0.3184317054925986,4.4,0.0
3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2523308809302059,0.44675630364361263,-0.75,-0.3184317054925986,-0.8,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.1444024411877658,1.9,-0.3184317054925986,-6.8,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.46136378018444163,0.1,-0.3184317054925986,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.04674752755157676,-0.5,-0.3184317054925986,2.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2523308809302059,0.30617765649415146,0.15,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.31622778393234546,0.4,3.140486204882191,11.2,1.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.14561435002386242,-0.8,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.0772972575451131,-0.45,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.04674752755157676,-0.6,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.253103282392688,0.14054896084624605,-0.35,3.140493608288049,0.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2523308809302059,0.044571678905879826,-0.8,-0.3184317054925986,-3.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25238405330148117,0.21758656438800417,0.15,-0.3184317054925986,0.6,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250816526709122,0.21767914714645367,-0.45,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.3143441167092931,1.1,3.1404824541396232,0.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.14054896084624605,1.7,-0.3184317054925986,0.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.11614026382520354,0.15,-0.3184317054925986,5.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.4827151486353693,-0.7,-0.3184317054925986,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.044571678905879826,1.05,-0.3184317054925986,-2.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.253103282392688,0.23866460186364394,-1.05,-0.3184317054925986,-2.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.11985397288260906,1.55,3.1402151582196054,-7.8,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.27211164678320643,-0.65,3.1403534749097393,0.6,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.11442545099789944,0.6,-0.3184317054925986,4.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.043602793421337036,-0.45,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.22893848831278824,0.25,-0.3184317054925986,3.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.04674752755157676,-0.45,-0.3184317054925986,-6.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.253103282392688,0.14054896084624605,-0.45,-0.3184317054925986,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.3093504339789422,-0.3,-0.3184317054925986,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2523308809302059,0.11985397288260906,-1.05,-0.3184317054925986,-6.8,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.4752394911753646,0.6,-0.3184317054925986,1.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.4827151486353693,0.25,-0.3184317054925986,2.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.13665226786881932,0.15,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25291942652550936,0.47715311411012995,-0.3,-0.3184317054925986,0.0,1.0
6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2523308809302059,0.44675630364361263,0.8,-0.3184317054925986,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.253103282392688,0.11932136349346668,-1.0,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,1.6,-0.3184317054925986,0.0,1.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.4827151486353693,0.75,-0.3184317054925986,3.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,-0.05,-0.3184317054925986,4.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.14288577280125545,0.45,-0.3184317054925986,-0.4,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,-0.6,3.140413906313726,1.0,0.0
5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.44623147406256025,-0.35,-0.3184317054925986,2.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.21767914714645367,0.35,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.1444024411877658,-0.15,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,0.85,-0.3184317054925986,1.0,1.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.45344219268228825,0.55,-0.3184317054925986,2.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06507058390277792,0.04674752755157676,-0.25,-0.3184317054925986,0.0,0.0
5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.24801623814975915,0.4752394911753646,-0.4,-0.3184317054925986,3.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.04499350170012614,-0.95,-0.3184317054925986,-5.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.5,-0.3184317054925986,4.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.3222018377607331,-0.45,-0.3184317054925986,-1.0,1.0
6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.44623147406256025,0.45,-0.3184317054925986,1.6,1.0
6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,0.75,-0.3184317054925986,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.253103282392688,0.04757416289302714,1.65,-0.3184317054925986,-4.8,0.0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.27211164678320643,-0.45,-0.3184317054925986,-3.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.04757416289302714,0.25,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.4752394911753646,-0.75,-0.3184317054925986,-2.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2523308809302059,0.14537504329139947,0.7,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.276948575190357,0.9,-0.3184317054925986,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.2363994399030929,-0.5,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.43860606057810464,0.3,-0.3184317054925986,8.0,0.0
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.43860606057810464,-0.05,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.47715311411012995,-0.4,-0.3184317054925986,2.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,-0.35,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2785780651405128,1.3,-0.3184317054925986,5.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.043602793421337036,0.35,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.477830132304429,0.1,-0.3184317054925986,2.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.253103282392688,0.0772972575451131,-0.95,-0.3184317054925986,2.4,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.4752394911753646,0.8,-0.3184317054925986,1.0,1.0
7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4193006377658249,0.477830132304429,1.15,-0.3184317054925986,0.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.11197123953397374,1.2,-0.3184317054925986,0.0,1.0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.253103282392688,0.23866460186364394,-0.25,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.04499350170012614,0.65,-0.3184317054925986,-0.6,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25291942652550936,0.32043238400843865,-0.7,-0.3184317054925986,-3.2,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34313365909604754,0.4752394911753646,0.8,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.2,-0.3184317054925986,1.0,1.0
6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09958036403052155,0.276948575190357,0.65,-0.3184317054925986,2.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25238405330148117,0.14561435002386242,0.15,-0.3184317054925986,0.0,1.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.477830132304429,0.45,-0.3184317054925986,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.14537504329139947,-0.35,-0.3184317054925986,0.0,0.0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.2301756744698302,-0.85,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.47715311411012995,0.7,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.44573423536314816,-0.9,-0.3184317054925986,-5.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2821429325391914,0.0,1.0,-0.3184317054925986,4.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.2694237204190783,-0.85,-0.3184317054925986,-4.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.3093504339789422,0.25,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.13665226786881932,0.75,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2524409125782461,0.4827151486353693,-1.0,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.44623147406256025,-0.35,-0.3184317054925986,2.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.044571678905879826,0.5,-0.3184317054925986,0.0,0.0
6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.253103282392688,0.45344219268228825,0.85,-0.3184317054925986,-1.0,0.0
6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.44573423536314816,0.15,-0.3184317054925986,0.0,1.0
3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.1444024411877658,0.45,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2785780651405128,0.8,-0.3184317054925986,-1.6,0.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.2785780651405128,0.1,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.27211164678320643,0.9,-0.3184317054925986,1.6,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.2306425020394836,-0.2,-0.3184317054925986,4.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.2301756744698302,-0.55,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25238405330148117,0.43860606057810464,-0.3,-0.3184317054925986,0.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.12016981187706592,1.7,-0.3184317054925986,6.8,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,0.25,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.43860606057810464,-0.3,-0.3184317054925986,-1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499433361029888,0.14054896084624605,0.75,-0.3184317054925986,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.04674752755157676,-1.0,-0.3184317054925986,-6.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.20795435016894642,0.0,3.1305187334623645,0.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.1444024411877658,0.15,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.2306425020394836,-0.45,-0.3184317054925986,1.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.11493490217628728,1.6,-0.3184317054925986,-7.2,1.0
4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2290489922307914,0.46136378018444163,0.4,-0.3184317054925986,2.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.253103282392688,0.14054896084624605,0.45,-0.3184317054925986,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.253103282392688,0.14054896084624605,0.9,-0.3184317054925986,-5.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.2306425020394836,-0.5,3.1403488490892912,0.0,0.0
5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.43860606057810464,0.85,3.140518031342515,0.0,1.0
4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25238405330148117,0.43860606057810464,0.6,3.140477541660329,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.14537504329139947,0.45,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.2,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.13665226786881932,-0.8,-0.3184317054925986,-3.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05568023471740398,0.04674752755157676,0.2,-0.3184317054925986,0.8,0.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.477830132304429,0.2,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.2694350136119605,0.35,3.140518031342515,11.8,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.85,-0.3184317054925986,3.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.31622778393234546,0.95,-0.3184317054925986,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.2306425020394836,-0.65,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04169671982505505,0.20711193221753432,0.25,-0.3184317054925986,-2.0,0.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.253103282392688,0.11862487472579315,-0.2,-0.3184317054925986,4.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.44675630364361263,-0.55,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.12681954946323534,-0.65,3.140274860027303,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.47715311411012995,-0.05,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.2694237204190783,0.5,-0.3184317054925986,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.044571678905879826,0.0,-0.3184317054925986,1.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.2301756744698302,-1.05,3.1392187417934103,-2.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.12681954946323534,1.6,3.1404985479264766,2.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.14288577280125545,-0.05,-0.3184317054925986,-0.6,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2363994399030929,0.35,-0.3184317054925986,1.2,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.2694350136119605,0.9,-0.3184317054925986,3.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.14537504329139947,-0.15,-0.3184317054925986,-0.4,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.3093504339789422,0.2,-0.3184317054925986,10.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.253103282392688,0.11932136349346668,-0.6,-0.3184317054925986,-5.6,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,0.9,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.43860606057810464,0.15,-0.3184317054925986,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05568023471740398,0.276948575190357,0.45,-0.3184317054925986,2.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2523308809302059,0.2363994399030929,-0.45,-0.3184317054925986,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2524409125782461,0.11766640967151648,-0.3,-0.3184317054925986,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.04674752755157676,1.7,-0.3184317054925986,-4.0,0.0
5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.44623147406256025,1.55,3.1405404517580267,0.0,1.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.14288577280125545,-0.95,-0.3184317054925986,-3.0,0.0
4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.253103282392688,0.23866460186364394,-0.65,-0.3184317054925986,-3.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.2694237204190783,0.9,-0.3184317054925986,2.0,1.0
6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2523308809302059,0.44675630364361263,0.2,3.140493608288049,2.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.4827151486353693,1.0,-0.3184317054925986,-1.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25238405330148117,0.3246098403619879,0.15,-0.3184317054925986,-0.4,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24801623814975915,0.04674752755157676,-0.05,-0.3184317054925986,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.14054896084624605,-0.65,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.251809134933005,0.2694350136119605,0.25,-0.3184317054925986,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.2301756744698302,-0.1,-0.3184317054925986,0.0,0.0
